"55555-k";"2019-12-03 09:19:19";"3";"W3A1";"55555-k|W3Z1|W312|0,0,0,|0|";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-03 10:15:55";"3";"W3A1";"55555-k|W3Z1|W312|0,0,0,|0|";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-03 11:02:41";"3";"W3A1";"55555-k|W3Z1|W312|0,0,0,|0|";"igq1i4s9h7omkt2680dhb7ute1"
"55555-k";"2019-12-03 11:32:46";"3";"W3A1";"55555-k|W3Z1|W312|0,0,0,|0|";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-03 11:37:41";"3";"W3Z1";"";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-03 12:09:37";"3";"W3Z1";"";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-03 14:21:10";"3";"W3Z1";"W3A2|0||0|24|0|23.5";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-03 14:22:34";"3";"W3A2";"";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-03 14:26:32";"3";"W3Z2";"";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-03 14:46:35";"3";"W1Z2";"";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-04 12:08:58";"3";"W1Z2";"";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-04 12:17:18";"3";"W1Z2";"W1A3|0|1-4-|2|7|0|5|";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-04 14:31:57";"3";"W1Z2";"W1A3|0|1-4-|2|7|0|5|";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-04 15:17:12";"3";"W1Z2";"W1A3|0|1-4-|2|7|0|5|";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-04 15:18:15";"3";"W1A3";"";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-06 13:05:40";"3";"W1A3";"";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-06 14:12:20";"3";"W1A3";"";"30icqfies3c9npp58lt88lmr53"
"55555-k";"2019-12-06 15:05:10";"3";"W1A3";"";"l2seoqjd1i2u6ecs1nbbq4s8r3"
"55555-k";"2019-12-06 15:08:25";"3";"W1A3";"";"2jb35m6e8u9l953nef9ea4sfr1"
"55555-k";"2019-12-06 15:14:24";"3";"W1A3";"";"ue2cmn9jh7qcbrhndighk7amd7"
"55555-k";"2019-12-06 15:42:18";"3";"W1A3";"";"7lugcirp68pi2v9cvrfbcri7n6"
"55555-k";"2019-12-06 16:26:52";"3";"W1A3";"";"7lugcirp68pi2v9cvrfbcri7n6"
"55555-k";"2019-12-06 16:28:17";"3";"W1A3";"";"hhr5t42srju1ogjs1fplc11bf5"
"55555-k";"2019-12-06 16:46:14";"3";"W1A3";"";"hhr5t42srju1ogjs1fplc11bf5"
"55555-k";"2019-12-06 17:48:46";"3";"W1A3";"";"hhr5t42srju1ogjs1fplc11bf5"
"55555-k";"2019-12-09 09:08:26";"3";"W1A3";"";"hhr5t42srju1ogjs1fplc11bf5"
